rental_id,equipment_id,customer_id,site_id,rental_start_date,rental_end_date_planned,rental_end_date_actual,rental_rate_per_day,total_rental_cost,security_deposit,rental_status,delivery_address,pickup_address,rental_duration_planned,rental_duration_actual,overdue_days,late_fees_charged,damage_charges,created_at,updated_at
RENT000619,CAT00104,CUST00045,SITE00029,2024-01-15,2024-02-14,2024-02-14,373.09,11192.7,1119.27,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000620,CAT00061,CUST00018,SITE00019,2025-03-03,2025-03-10,2025-03-10,1180.8,8265.6,3542.4,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000621,CAT00104,CUST00047,SITE00006,2024-09-15,2024-09-29,2024-09-29,443.55,6209.7,1330.65,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000622,CAT00115,CUST00022,SITE00013,2024-06-20,2024-07-20,2024-07-20,1166.86,35005.8,3500.58,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000623,CAT00174,CUST00012,SITE00019,2024-09-11,2024-09-18,2024-09-24,572.4,7441.2,1717.2,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,13,6,1717.2,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000624,CAT00034,CUST00006,SITE00024,2024-05-22,2024-06-05,2024-06-05,341.65,4783.1,1024.95,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000625,CAT00158,CUST00023,SITE00027,2024-02-08,2024-02-22,2024-02-22,907.82,12709.48,2723.46,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,705.35,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000626,CAT00162,CUST00036,SITE00029,2024-02-06,2024-04-06,2024-04-06,374.61,22476.6,1123.83,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000627,CAT00134,CUST00037,SITE00007,2024-06-22,2024-07-22,2024-07-22,419.17,12575.1,1257.51,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000628,CAT00171,CUST00001,SITE00021,2025-07-24,2025-08-23,2025-08-23,863.15,25894.5,2589.45,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",30,30,0,0.0,412.23,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000629,CAT00033,CUST00004,SITE00019,2023-09-05,2023-10-05,2023-10-05,962.37,28871.1,2887.11,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000630,CAT00103,CUST00012,SITE00005,2023-11-01,2023-11-08,2023-11-08,805.84,5640.88,2417.52,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000631,CAT00143,CUST00035,SITE00015,2024-09-16,2024-09-23,2024-09-23,348.84,2441.88,1046.52,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000632,CAT00162,CUST00048,SITE00028,2023-11-24,2023-12-08,2023-12-08,407.64,5706.96,1222.92,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000633,CAT00077,CUST00002,SITE00030,2023-10-30,2023-11-06,2023-11-06,808.69,5660.83,2426.07,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000634,CAT00014,CUST00038,SITE00004,2025-05-04,2025-05-11,2025-05-11,1011.26,7078.82,3033.78,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000635,CAT00189,CUST00035,SITE00025,2024-01-08,2024-02-07,2024-02-07,604.48,18134.4,1813.44,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000636,CAT00175,CUST00040,SITE00026,2025-01-30,2025-03-01,2025-03-01,410.23,12306.9,1230.69,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000637,CAT00060,CUST00032,SITE00015,2023-12-18,2024-03-17,2024-03-17,903.62,81325.8,2710.86,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000638,CAT00016,CUST00002,SITE00011,2024-08-04,2024-08-18,2024-08-18,376.98,5277.72,1130.94,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000639,CAT00142,CUST00039,SITE00009,2024-03-13,2024-03-20,2024-03-27,661.09,9255.26,1983.27,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",7,14,7,2313.82,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000640,CAT00100,CUST00001,SITE00013,2024-11-02,2025-01-31,2025-01-31,732.27,65904.3,2196.81,Returned,"01864 Bryan Court Apt. 298, Lake Danny, ND 74003","01864 Bryan Court Apt. 298, Lake Danny, ND 74003",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000641,CAT00107,CUST00025,SITE00005,2025-04-05,2025-06-04,2025-06-04,1100.51,66030.6,3301.53,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000642,CAT00116,CUST00035,SITE00022,2025-06-16,2025-06-23,2025-06-28,831.01,9972.12,2493.03,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",7,12,5,2077.53,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000643,CAT00166,CUST00005,SITE00017,2024-12-05,2024-12-12,2024-12-12,1034.69,7242.83,3104.07,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000644,CAT00176,CUST00045,SITE00016,2024-06-21,2024-07-05,2024-07-05,803.12,11243.68,2409.36,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000645,CAT00107,CUST00042,SITE00024,2023-09-21,2023-10-05,2023-10-05,1153.85,16153.9,3461.55,Returned,"376 Francis Ways, Lisafurt, VT 48382","376 Francis Ways, Lisafurt, VT 48382",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000646,CAT00133,CUST00005,SITE00019,2024-12-01,2024-12-31,2025-01-01,694.03,21514.93,2082.09,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",30,31,1,347.01,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000647,CAT00167,CUST00045,SITE00030,2025-05-09,2025-05-23,2025-05-23,829.25,11609.5,2487.75,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000648,CAT00138,CUST00044,SITE00025,2024-01-16,2024-01-30,2024-01-30,722.7,10117.8,2168.1,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000649,CAT00146,CUST00028,SITE00022,2023-12-17,2024-01-16,2024-01-16,723.22,21696.6,2169.66,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000650,CAT00170,CUST00016,SITE00010,2024-11-29,2024-12-06,2024-12-06,954.09,6678.63,2862.27,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000651,CAT00063,CUST00034,SITE00010,2025-06-22,2025-07-06,2025-07-06,996.77,13954.78,2990.31,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000652,CAT00127,CUST00036,SITE00029,2025-02-03,2025-02-17,2025-02-17,386.79,5415.06,1160.37,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",14,14,0,0.0,273.31,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000653,CAT00143,CUST00042,SITE00023,2024-08-04,2024-08-11,2024-08-11,895.46,6268.22,2686.38,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000654,CAT00161,CUST00021,SITE00011,2024-01-31,2024-02-14,2024-03-02,1071.45,33214.95,3214.35,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",14,31,17,9107.33,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000655,CAT00186,CUST00004,SITE00001,2024-02-19,2024-03-20,2024-03-20,953.06,28591.8,2859.18,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000656,CAT00134,CUST00007,SITE00018,2024-01-28,2024-02-27,2024-02-27,1118.55,33556.5,3355.65,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",30,30,0,0.0,265.3,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000657,CAT00099,CUST00038,SITE00018,2025-03-15,2025-03-22,2025-03-22,927.36,6491.52,2782.08,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000658,CAT00077,CUST00028,SITE00021,2024-04-27,2024-05-27,2024-05-27,502.94,15088.2,1508.82,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000659,CAT00011,CUST00021,SITE00018,2025-03-25,2025-04-24,2025-04-24,1004.78,30143.4,3014.34,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000660,CAT00105,CUST00026,SITE00009,2024-08-22,2024-09-21,2024-09-21,318.96,9568.8,956.88,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000661,CAT00093,CUST00042,SITE00017,2024-04-13,2024-04-27,2024-05-01,649.46,11690.28,1948.38,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",14,18,4,1298.92,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000662,CAT00040,CUST00044,SITE00027,2025-05-18,2025-06-01,2025-06-03,559.81,8956.96,1679.43,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,16,2,559.81,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000663,CAT00008,CUST00015,SITE00018,2025-04-23,2025-06-22,2025-06-22,537.53,32251.8,1612.59,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000664,CAT00129,CUST00001,SITE00006,2024-09-15,2024-09-29,2024-09-29,959.3,13430.2,2877.9,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000665,CAT00082,CUST00009,SITE00012,2025-03-05,2025-04-04,2025-04-04,728.54,21856.2,2185.62,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000666,CAT00170,CUST00047,SITE00021,2024-12-26,2025-01-02,2025-01-02,750.12,5250.84,2250.36,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000667,CAT00040,CUST00001,SITE00025,2023-09-21,2023-10-21,2023-10-21,987.98,29639.4,2963.94,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000668,CAT00056,CUST00008,SITE00009,2024-09-02,2024-09-16,2024-09-16,491.48,6880.72,1474.44,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000669,CAT00048,CUST00049,SITE00008,2024-02-21,2024-02-28,2024-02-28,558.57,3909.99,1675.71,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000670,CAT00075,CUST00039,SITE00012,2024-06-09,2024-06-23,2024-06-23,378.21,5294.94,1134.63,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000671,CAT00127,CUST00039,SITE00008,2025-04-21,2025-05-05,2025-05-05,1068.07,14952.98,3204.21,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000672,CAT00160,CUST00024,SITE00005,2023-12-03,2024-01-02,2024-01-02,1039.07,31172.1,3117.21,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000673,CAT00106,CUST00008,SITE00012,2025-02-01,2025-02-15,2025-02-15,388.97,5445.58,1166.91,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000674,CAT00022,CUST00047,SITE00027,2024-10-17,2024-10-31,2024-10-31,893.8,12513.2,2681.4,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000675,CAT00126,CUST00029,SITE00017,2024-06-18,2024-06-25,2024-06-25,849.0,5943.0,2547.0,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,507.13,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000676,CAT00050,CUST00014,SITE00023,2025-07-20,2025-08-03,2025-08-03,1146.93,16057.02,3440.79,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000677,CAT00152,CUST00046,SITE00006,2025-06-14,2025-08-13,2025-08-13,1185.32,71119.2,3555.96,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000678,CAT00171,CUST00007,SITE00029,2025-03-25,2025-04-24,2025-04-30,660.99,23795.64,1982.97,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",30,36,6,1982.97,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000679,CAT00195,CUST00050,SITE00015,2024-03-01,2024-03-15,2024-03-15,931.49,13040.86,2794.47,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000680,CAT00040,CUST00010,SITE00018,2024-02-04,2024-04-04,2024-04-04,335.76,20145.6,1007.28,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000681,CAT00031,CUST00036,SITE00009,2025-01-08,2025-03-09,2025-03-11,305.82,18960.84,917.46,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",60,62,2,305.82,371.42,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000682,CAT00119,CUST00015,SITE00022,2024-09-22,2024-11-21,2024-11-21,437.78,26266.8,1313.34,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000683,CAT00028,CUST00043,SITE00004,2024-03-15,2024-04-14,2024-04-14,1136.64,34099.2,3409.92,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",30,30,0,0.0,596.92,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000684,CAT00189,CUST00033,SITE00023,2024-11-20,2024-12-04,2024-12-04,886.02,12404.28,2658.06,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000685,CAT00186,CUST00017,SITE00006,2025-04-10,2025-05-10,2025-05-10,1032.98,30989.4,3098.94,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000686,CAT00126,CUST00006,SITE00026,2025-06-16,2025-09-14,2025-09-17,613.59,57063.87,1840.77,Active,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",90,93,3,920.38,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000687,CAT00154,CUST00035,SITE00020,2025-08-21,2025-09-04,2025-09-04,547.85,7669.9,1643.55,Active,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,800.46,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000688,CAT00030,CUST00023,SITE00025,2023-12-15,2023-12-22,2023-12-22,585.64,4099.48,1756.92,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000689,CAT00097,CUST00047,SITE00016,2025-08-14,2025-08-21,2025-08-21,690.39,4832.73,2071.17,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,7,0,0.0,589.42,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000690,CAT00135,CUST00022,SITE00026,2024-05-08,2024-05-22,2024-05-22,1154.4,16161.6,3463.2,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000691,CAT00190,CUST00017,SITE00014,2023-12-22,2023-12-29,2023-12-29,1195.21,8366.47,3585.63,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000692,CAT00129,CUST00021,SITE00018,2025-01-11,2025-01-25,2025-01-25,1123.31,15726.34,3369.93,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000693,CAT00129,CUST00031,SITE00022,2023-12-26,2024-01-09,2024-01-09,598.91,8384.74,1796.73,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000694,CAT00178,CUST00032,SITE00007,2025-06-29,2025-07-29,2025-08-05,466.79,17271.23,1400.37,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",30,37,7,1633.77,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000695,CAT00044,CUST00003,SITE00023,2025-06-05,2025-08-04,2025-08-09,1011.11,65722.15,3033.33,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",60,65,5,2527.78,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000696,CAT00040,CUST00044,SITE00017,2024-10-14,2024-10-21,2024-10-21,693.05,4851.35,2079.15,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,7,0,0.0,874.51,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000697,CAT00169,CUST00012,SITE00028,2024-10-30,2024-11-29,2024-11-29,961.2,28836.0,2883.6,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000698,CAT00121,CUST00017,SITE00016,2024-02-13,2024-02-20,2024-02-20,529.89,3709.23,1589.67,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000699,CAT00019,CUST00022,SITE00020,2023-10-30,2023-11-06,2023-12-05,318.25,11457.0,954.75,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",7,36,29,4614.62,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000700,CAT00142,CUST00045,SITE00017,2024-12-03,2024-12-10,2024-12-16,506.07,6578.91,1518.21,Returned,"Unit 7124 Box 2916, DPO AP 92838","Unit 7124 Box 2916, DPO AP 92838",7,13,6,1518.21,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000701,CAT00109,CUST00015,SITE00012,2024-10-14,2024-11-13,2024-11-13,1176.38,35291.4,3529.14,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",30,30,0,0.0,144.19,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000702,CAT00195,CUST00010,SITE00004,2024-02-23,2024-03-08,2024-03-08,1149.23,16089.22,3447.69,Returned,"Unit 7477 Box 9236, DPO AP 15094","Unit 7477 Box 9236, DPO AP 15094",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000703,CAT00079,CUST00029,SITE00005,2024-12-08,2024-12-15,2024-12-15,698.9,4892.3,2096.7,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000704,CAT00057,CUST00027,SITE00011,2025-05-05,2025-05-12,2025-05-12,741.44,5190.08,2224.32,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000705,CAT00092,CUST00022,SITE00030,2023-11-08,2024-01-07,2024-01-07,502.37,30142.2,1507.11,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
